56.284709,44.051747,0.7
56.324461,44.001890,0.2
56.283754,43.947767,0.2
56.346541,43.929773,0.2
56.324646,44.005241,0.2
56.325100,44.006004,0.2
56.323183,44.005124,0.2
56.264752,43.998414,0.2
56.269351,43.991784,0.2
56.264752,43.998414,0.2
56.335061,43.826844,0.2
56.298247,43.990113,0.2
56.305869,43.922740,0.2
56.324461,44.001890,0.7
56.324461,44.001890,0.2
56.324461,44.001890,0.2
